s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
752622;2019;2952788783;1;9;64;enhanced x ray emission from candidate lyman continuum emitting galaxies
13510938;2014;2111638053;4;3;57;overdeterminacy and endogenous cycles trygve haavelmo s business cycle model
134143706;2010;2014122040;1;16;32;measuring soil water potential for water management in agriculture a review
57569663;2017;303574100;1;5;30;smart money do financial incentives encourage college students to study science
12595309;2016;1537982782;3;69;42;tax multipliers pitfalls in measurement and identification
52884941;2015;1573540347;2;19;42;energy markets and co2 emissions analysis by stochastic copula autoregressive model
153731675;2015;2298625384;1;35;0;an unsupervised method for uncovering morphological chains
16040790;2010;1883184201;2;71;33;economic fluctuations in central and eastern europe the facts
11931631;2015;1919448723;2;22;43;asymptotics for the conditional sum of squares estimator in multivariate fractional time series models
12749034;2012;1984895635;3;130;27;a variation norm carleson theorem
12237999;2010;1986533064;1;7;33;social norms and individual savings in the context of informal insurance
15651698;2008;2021422069;1;14;37;co evolution of capabilities and preferences in the adoption of new technologies
59332815;2009;2039539620;1;101;23;the algebraic degree of semidefinite programming
16118810;2012;2039766938;3;53;19;the evaluation of barrier option prices under stochastic volatility
159414250;2015;2057492219;2;22;38;is investor sentiment contagious international sentiment and uk equity returns
1549561;2003;2081325805;2;206;15;the effect of cigarette prices on youth smoking
153791655;2006;2083417841;3;27;23;iterated loop algebras
55933214;2015;2106673688;4;3;27;strengthening communities building capacity combating stigma exploring the potential of culture led social housing regeneration
153932278;1997;2107009932;1;86;13;collusion and renegotiation in a principal supervisor agent relationship
15948208;2005;2113525747;2;12;7;spatial accounting methods and the construction of spatial social accounting matrices
154336883;2011;2115836612;2;108;33;what determines the growth ambition of dutch early stage entrepreneurs
1041122;2010;2121382387;2;24;30;monotone comparative statics for games with strategic substitutes
16366370;2013;2146191525;2;21;30;bad communities with high modularity
26249528;2007;2158793417;3;227;26;fuel choices in urban indian households
53561336;2013;2255679637;2;9;51;outward fdi merchandise and services trade evidence from singapore
56152544;2016;2402880153;1;4;23;derivation of generalized camassa holm equations from boussinesq type equations
53405106;2015;2593889002;1;3;0;dual toric codes and polytopes of degree one
59362830;2018;2610841794;2;2;89;international inequality in subjective well being an exploration with the gallup world poll
211518279;2020;2750203243;3;978;69;the rise of market power and the macroeconomic implications
49219989;2018;2785876074;4;30;49;equilibrium returns with transaction costs
154351663;2011;2094494946;1;4;34;long live patents the increasing life expectancy of patent applications and its determinants
186233;2015;2892022634;3;0;14;congressional influence as a determinant of subprime lending
66176;2017;2963278718;5;112;41;umdfaces an annotated face dataset for training deep networks
8119223;2010;2963730935;4;34;15;a jang equation approach to the penrose inequality
53587593;2015;1968862235;3;1;16;time spent on new songs word of mouth and price effects on teenager consumption
6213028;2003;2066868920;1;14;0;on the complexities and limits of market organization
155087391;2000;2160867252;2;330;36;the location of japanese investments in china agglomeration effects keiretsu and firm heterogeneity
16992170;2012;2013498925;2;119;32;identifying jumps in financial assets a comparison between nonparametric jump tests
155323552;2008;2133555027;1;202;62;evidence based assessment of health related quality of life and functional impairment in pediatric psychology
52044491;2020;2955717580;2;2;25;recent changes in british wage inequality evidence from large firms and occupations
53619291;2010;1974373354;3;127;19;company taxation and tax spillovers separate accounting versus formula apportionment
10232982;2017;2740472021;4;6;58;estimating price sensitivity of economic agents using discontinuity in nonlinear contracts
16395660;2013;2128523294;1;9;25;labour market and labour market policies during great recession the case of estonia
18905930;2006;2117899140;2;97;30;optimal dividend policy and growth option
158619930;2019;2979177987;1;8;25;light element variations within the different age metallicity populations in the nucleus of the sagittarius dwarf
3857997;2019;2794257404;5;3;26;global stability of a network based sirs epidemic model with nonmonotone incidence rate
53529530;2010;1861642508;2;549;99;technological collaboration bridging the innovation gap between small and large firms
73712634;2013;2103109530;2;7;0;cross culture management an examination on task relationship and work overload stress orientations of japanese and vietnamese
54874577;2016;1496422652;2;2;36;accounting for the economic relationship between japan and the asian tigers
16382372;2014;2049015243;12;14;27;inventory procedures for smallholder and community woodlots in the philippines methods initial findings and insights
16382372;2014;1525321356;12;0;0;inventory procedures for smallholder and community woodlots in the philippines methods initial findings and insights
55277055;2016;1893468339;1;8;14;planar graphs without 5 cycles and intersecting triangles are 1 1 0 colorable
15775758;2011;2002988499;3;11;21;a ciesielski taylor type identity for positive self similar markov processes
7852462;2014;2036775002;3;16;96;knowledge characteristics and the dynamics of technological alliances in pharmaceuticals empirical evidence from europe us and japan
18150246;2002;2054135491;1;203;11;comparison of scoring rules in poisson voting games
9961881;2006;2077864724;3;103;30;accounting for fuel price risk when comparing renewable to gas fired generation the role of forward natural gas prices
28220964;2004;2099202116;3;157;11;an experimental investigation of thermal effects in a cavitating inducer
43131943;2014;2101624875;1;20;41;regional unemployment and norm induced effects on life satisfaction
46956423;2016;2109395646;2;10;75;government size institutions and export performance among oecd economies
268398;2004;2115916694;2;30;37;canonical varieties with no canonical axiomatisation
268398;2003;2564727998;2;0;0;canonical varieties with no canonical axiomatisation
73635626;2016;2124068568;2;4;35;input output linkages and the propagation of domestic productivity shocks assessing alternative theories with stochastic simulation
155050382;2011;2126290007;3;18;29;scenario adjustment in stated preference research
154348664;2018;2151671169;3;4;23;reform informal sector and extortion
918780;2013;2153428958;2;255;64;the international diversification puzzle is not as bad as you think
10160714;2012;2160120336;1;62;24;statistical treatment choice based on asymmetric minimax regret criteria
53572306;2010;2078408683;1;10;22;rigidities in employment protection and exporting
53544967;2004;2093060390;2;24;21;auditing and property rights
67848731;2013;2592881151;3;14;9;self similarity of graphs
51854572;2015;2962962067;2;8;33;real world forward rate dynamics with affine realizations
85504691;2019;2921410534;2;6;51;the intergenerational effects of unemployment how parental unemployment affects educational transitions in germany
154496447;2012;2949499783;1;0;6;lessons from the great recession need for a new paradigm
3028806;2013;2962960045;3;60;21;inverse diffusion from knowledge of power densities
154035197;2020;3007071064;3;0;26;weak convergence of fully discrete finite element approximations of semilinear hyperbolic spde with additive noise
